age,workclass,fnlwgt,education-num,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,income
31,2,168387,13,2,9,4,1,7688,0,40,1
23,2,117789,13,4,0,4,0,0,0,40,0
27,2,267147,9,4,11,4,1,0,0,40,0
42,4,214242,15,2,9,4,1,0,1902,50,1
25,2,200408,10,4,12,4,1,2174,0,40,0
49,2,136455,13,4,9,4,0,0,0,45,0
32,2,239824,13,4,12,4,1,0,0,40,0
19,2,217039,10,4,0,4,1,0,0,28,0
60,2,51290,4,0,7,4,0,0,0,40,0
42,1,175674,5,2,7,4,1,0,0,40,0
35,4,194404,12,4,4,4,1,0,0,40,0
48,2,45612,9,4,0,2,0,0,0,37,0
51,2,410114,14,2,2,4,1,0,0,40,1
29,2,182521,9,4,2,0,1,0,0,40,0
36,1,339772,9,5,3,2,1,0,0,40,0
17,2,169658,6,4,7,4,0,0,0,21,0
52,2,200853,14,0,9,4,0,6849,0,60,0
24,2,247564,9,4,2,4,1,0,0,40,0
24,2,249909,9,2,5,4,1,0,0,50,0
26,1,208122,13,4,9,4,1,1055,0,40,0
27,2,109881,13,4,7,4,0,0,0,20,0
39,2,207824,9,4,5,4,1,0,0,60,0
30,2,369027,9,2,13,2,1,0,0,45,0
50,4,114117,9,2,3,4,1,0,0,32,0
52,3,51048,13,2,11,4,1,0,0,55,0
46,2,102388,15,2,9,4,1,15024,0,45,1
23,2,190483,13,4,11,4,0,0,0,20,0
45,2,462440,7,6,7,2,0,0,0,20,0
65,2,109351,5,6,8,2,0,0,0,24,0
29,2,34383,11,2,13,4,1,0,0,55,0
47,2,241832,5,3,5,4,1,0,0,40,0
30,2,124187,9,4,4,2,1,0,0,60,0
34,2,153614,9,2,11,4,1,0,0,45,1
38,4,267556,9,2,11,4,1,0,0,64,0
33,2,205469,10,2,3,4,1,0,0,40,1
49,2,268090,13,2,11,4,1,0,0,26,1
47,4,165039,10,4,7,2,0,0,0,40,0
49,1,120451,6,5,7,2,0,0,0,40,0
43,2,154374,10,2,2,4,1,15024,0,60,1
30,2,103649,13,2,0,2,0,0,0,40,1
58,4,35723,9,2,2,4,1,0,0,60,0
19,2,262601,9,4,7,4,0,0,0,14,0
21,2,226181,13,4,5,4,1,0,0,40,0
33,2,175697,13,2,3,4,1,15024,0,60,1
47,3,248145,3,2,13,4,1,0,0,50,0
52,4,289436,16,2,9,4,1,0,0,60,1
26,2,75654,9,0,2,4,1,0,0,55,0
60,2,199378,9,2,2,4,1,0,0,40,0
21,2,160968,10,4,5,4,1,0,0,40,0
36,2,188563,10,2,11,4,1,5178,0,50,1
31,2,55849,10,2,2,4,1,0,0,45,0
50,3,195322,16,5,9,4,1,0,0,40,1
31,1,402089,9,0,0,4,0,0,0,40,0
71,2,78277,9,2,2,4,1,0,0,15,0
30,5,169496,13,2,12,4,1,0,0,40,1
20,2,130959,10,4,7,4,1,0,0,20,0
24,2,556660,9,4,3,4,1,4101,0,50,0
35,2,292472,16,2,9,1,1,0,0,40,1
38,5,143774,10,5,3,4,0,0,0,45,0
27,2,288341,9,4,6,4,0,0,0,32,0
29,5,71592,10,4,0,1,0,0,0,40,0
34,2,106742,9,2,2,4,1,0,0,45,0
44,2,219288,4,2,2,4,1,0,0,35,0
43,2,174524,9,2,6,4,1,0,0,40,1
44,4,335183,8,2,5,2,1,0,0,40,1
35,2,261293,14,4,11,4,1,0,0,60,0
27,2,111900,10,4,9,4,1,0,0,40,0
43,1,194360,14,4,9,4,1,0,0,38,0
20,2,81145,10,4,11,4,0,0,0,25,0
42,2,341204,12,0,9,4,0,8614,0,40,1
27,5,249362,10,2,13,4,1,3411,0,40,0
42,2,247019,9,2,2,2,1,0,0,40,1
24,2,172146,5,4,6,4,1,0,1721,40,0
48,0,110457,10,0,3,4,1,0,0,40,0
17,4,368700,7,4,4,4,1,0,0,10,0
33,2,182556,13,2,3,4,1,0,0,40,1
50,3,219420,9,2,11,4,1,0,0,50,1
22,2,240817,9,4,11,4,0,2597,0,40,0
17,2,102726,8,4,7,4,1,0,0,16,0
32,2,226267,10,2,0,4,1,0,0,40,0
31,2,125457,9,4,2,4,1,0,0,45,0
58,4,204021,9,6,3,4,1,0,0,50,0
29,1,92262,9,4,10,4,1,0,0,48,0
37,2,161141,11,2,2,4,1,0,0,40,1
34,4,190290,9,2,2,4,1,0,0,40,1
23,1,430828,10,5,3,2,1,0,0,40,0
18,5,59342,7,4,0,4,0,0,0,5,0
34,2,136721,9,0,3,4,0,0,0,40,0
45,1,86644,13,2,9,4,0,0,0,55,0
41,2,195124,14,4,3,4,1,0,0,35,0
26,2,167350,9,4,7,4,1,0,0,30,0
54,1,113000,10,2,4,4,1,0,0,40,0
24,2,140027,10,4,6,2,0,0,0,45,0
42,2,262425,10,2,9,4,1,0,0,50,0
20,2,316702,10,4,9,4,1,0,0,20,0
23,5,335453,13,4,12,4,0,0,0,20,0
35,2,203628,14,4,9,4,1,0,0,60,1
31,2,118710,14,2,12,4,1,0,1902,40,1
30,2,189620,13,4,9,4,0,0,0,40,0
19,2,475028,9,4,11,4,0,0,0,20,0
36,1,110866,13,4,9,4,1,0,0,50,0
31,2,243605,13,6,11,4,0,0,1380,40,0
21,2,163870,10,4,5,4,1,0,0,30,0
31,4,80145,10,2,2,4,1,0,0,40,0
46,2,295566,16,0,9,4,0,25236,0,65,1
44,2,63042,13,0,3,4,0,0,0,50,1
40,2,229148,8,2,7,2,1,0,0,40,0
45,2,242552,10,4,11,2,1,0,0,40,0
60,2,177665,9,2,2,4,1,0,0,35,0
18,2,208103,7,4,7,4,1,0,0,25,0
28,2,296450,13,2,9,4,1,0,0,40,0
36,2,70282,10,0,0,2,0,0,0,40,0
36,2,271767,13,5,9,4,1,0,0,40,0
40,2,144995,11,2,12,4,1,4386,0,40,0
36,1,382635,13,0,0,4,0,0,0,35,0
31,2,295697,9,5,7,2,0,0,0,40,0
33,2,194141,9,2,6,4,1,0,0,40,0
19,5,378418,9,4,12,4,0,0,0,40,0
22,2,214399,10,4,11,4,0,0,0,15,0
34,2,217460,13,2,3,4,1,0,0,45,1
33,2,182556,9,4,7,4,1,0,0,40,0
41,2,125831,9,2,2,4,1,0,2051,60,0
29,2,271328,13,4,9,4,1,4650,0,40,0
50,1,50459,9,2,3,4,1,0,0,42,1
42,2,162140,13,2,3,4,1,7298,0,45,1
43,2,177937,13,4,9,4,1,0,0,40,1
44,2,111502,9,2,11,4,0,0,0,40,0
20,2,299047,10,4,7,4,0,0,0,20,0
31,2,223212,9,2,7,4,1,0,0,40,0
65,4,118474,7,2,3,4,1,9386,0,59,1
23,2,352139,10,4,7,4,0,0,0,24,0
55,2,173093,10,0,0,1,0,0,0,40,0
26,2,181655,11,2,0,4,1,0,2377,45,0
25,2,332702,11,4,7,4,0,0,0,15,0
35,2,234901,10,2,2,4,1,2407,0,40,0
36,2,131414,10,4,11,2,0,0,0,36,0
43,5,260960,13,2,9,4,1,0,0,50,0
56,2,156052,9,6,7,2,0,594,0,20,0
42,2,279914,13,2,12,4,1,0,0,40,1
19,2,192453,10,4,7,4,0,0,0,25,0
55,4,200939,9,2,13,4,1,0,0,72,0
42,2,151408,14,4,3,4,0,14084,0,50,1
26,2,112847,11,4,12,4,1,0,0,40,0
17,2,316929,8,4,5,4,1,0,0,20,0
42,1,126319,13,2,9,4,0,0,0,40,1
55,2,197422,9,2,13,4,1,7688,0,40,1
32,2,267736,10,4,0,2,0,0,0,40,0
29,2,267034,7,4,2,2,1,0,0,40,0
46,5,193047,13,2,9,4,1,0,0,37,0
29,5,356089,13,2,3,4,1,7688,0,40,1
22,2,223515,13,4,9,4,1,0,0,20,0
58,4,87510,6,2,2,4,1,0,0,40,0
23,2,145111,9,4,13,4,1,0,0,50,0
39,2,48093,9,4,5,4,1,0,0,40,0
27,2,31757,11,4,2,4,1,0,0,38,0
54,2,285854,9,2,13,4,1,0,0,40,1
33,1,120064,13,4,9,4,0,0,0,45,0
46,0,167381,9,2,0,4,0,0,0,40,1
37,2,103408,9,4,4,2,1,0,0,40,0
36,2,101460,9,4,7,4,0,0,0,18,0
59,1,420537,9,2,0,4,0,0,0,38,1
34,1,119411,9,0,10,4,1,0,0,40,0
53,3,128272,16,2,3,4,1,0,0,70,1
51,2,386773,13,4,11,4,1,0,0,55,1
32,2,283268,6,5,7,4,0,0,0,42,0
31,5,301526,10,3,7,4,1,0,0,40,0
22,2,151790,10,2,11,4,0,0,0,30,0
47,4,106252,13,0,11,4,0,0,0,50,0
32,2,188557,9,4,6,4,1,0,0,40,0
26,2,171114,10,4,4,4,0,0,0,38,0
37,2,327323,3,5,4,4,1,0,0,32,0
31,2,244147,9,0,2,4,1,0,0,55,0
37,2,280282,11,2,12,4,0,0,0,24,1
55,2,116442,9,4,11,4,1,0,0,38,0
23,1,282579,11,0,12,4,1,0,0,56,0
36,2,51838,10,0,0,4,0,0,0,40,0
34,2,73585,14,2,9,4,1,0,0,40,0
43,2,226902,13,2,11,4,1,0,0,50,1
54,2,279129,10,4,12,4,1,0,0,40,0
43,5,146908,10,2,2,4,1,0,0,40,0
28,2,196690,11,4,6,4,0,0,1669,42,0
40,2,130760,11,2,3,4,1,0,0,50,1
41,4,49572,10,2,3,4,1,0,0,60,0
40,2,237601,13,4,11,3,0,0,0,55,1
42,2,169628,10,0,0,2,0,0,0,38,0
61,4,36671,9,2,4,4,1,0,2352,50,0
18,2,231193,8,4,6,4,1,0,0,30,0
48,2,102102,11,2,12,4,1,0,0,50,1
41,3,32185,13,2,12,4,1,0,0,40,0
23,2,211046,9,4,11,4,0,2463,0,40,0
60,2,31577,9,2,13,4,1,0,0,60,1
22,2,162343,10,4,7,2,1,0,0,20,0
61,2,128831,9,2,6,4,1,0,0,40,0
25,2,316688,9,4,6,2,1,0,0,40,0
46,2,90758,14,4,12,4,1,0,0,35,1
43,2,274363,13,2,3,4,1,0,1902,40,1
43,2,154538,12,0,2,4,1,0,0,40,0
24,2,106085,9,4,7,2,1,0,1721,30,0
68,4,315859,7,4,4,4,1,0,0,20,0
31,2,51471,9,0,0,4,0,0,0,38,0
17,2,193830,7,4,11,4,0,0,0,20,0
32,2,231043,9,2,2,4,1,5178,0,48,1
33,2,169879,13,2,9,4,1,3103,0,47,1
64,2,270333,13,2,9,4,1,0,0,40,1
20,2,138768,9,4,13,4,1,0,0,30,0
30,2,191571,9,5,7,4,0,0,0,36,0
43,2,94113,10,0,3,4,1,0,0,45,0
22,2,137510,10,4,0,4,1,0,0,40,0
17,2,32607,6,4,4,4,1,0,0,20,0
47,4,93208,9,2,7,4,0,0,0,75,0
41,2,254440,11,4,9,4,0,0,0,60,0
56,2,186556,10,2,2,4,1,0,0,50,1
64,2,169871,9,2,13,4,1,0,0,45,0
47,2,191277,9,2,13,4,1,0,0,50,1
48,2,167159,11,4,0,4,1,0,0,40,0
31,2,171871,14,4,9,4,0,0,0,46,0
29,2,154411,11,4,12,4,1,0,0,40,0
30,2,129227,9,6,0,4,0,0,0,40,0
32,2,110331,9,2,3,4,1,0,1672,60,0
57,2,34269,9,6,13,4,1,0,653,42,1
62,2,174355,9,6,7,4,0,0,0,40,0
39,2,680390,9,5,6,4,0,0,0,24,0
43,2,233130,10,4,0,4,1,0,0,25,0
24,3,165474,13,4,11,4,1,0,0,40,0
53,2,194259,10,2,0,4,0,4386,0,40,1
26,2,280093,10,4,5,4,1,0,0,40,0
73,4,177387,9,2,3,4,1,0,0,40,0
55,2,105304,9,2,6,4,1,0,0,40,0
25,2,499233,9,0,0,4,1,0,0,40,0
41,2,180572,13,0,9,4,0,0,0,50,1
24,2,321435,13,4,3,4,1,0,0,50,0
63,2,86108,9,6,4,4,1,0,0,6,0
17,2,198124,7,4,11,4,1,0,0,20,0
35,2,135162,10,2,2,4,1,0,0,50,0
51,2,146813,10,2,9,4,1,0,0,40,1
62,1,291175,13,6,9,4,0,0,0,48,0
55,2,387569,9,2,2,4,1,4386,0,40,1
43,2,102895,10,0,9,4,1,0,0,40,0
40,1,33274,9,0,7,4,0,0,0,50,0
37,2,86551,13,2,3,4,1,0,0,45,1
39,2,138192,13,2,2,4,1,0,0,40,0
31,2,118966,9,4,2,4,1,0,0,18,0
61,2,99784,14,6,9,4,0,0,0,40,1
26,2,90980,11,0,0,4,0,0,0,55,0
46,4,177407,9,2,11,4,1,0,0,50,0
26,2,96467,13,4,9,4,0,0,0,40,0
48,5,327886,16,0,9,4,1,0,0,50,1
34,2,111567,9,4,13,4,1,0,0,40,0
34,1,166545,9,4,0,4,0,0,0,40,0
59,2,142182,9,2,7,4,1,0,0,40,1
34,2,188798,13,4,9,4,0,0,0,40,0
49,2,38563,13,4,3,4,0,0,0,56,1
18,2,216284,7,4,0,4,0,0,0,20,0
43,2,191547,9,2,4,4,1,0,0,40,0
48,2,285335,7,2,3,4,1,0,0,50,0
28,3,142712,10,2,3,4,1,0,0,70,0
33,2,80945,9,2,6,4,1,0,0,40,0
24,2,309055,10,4,11,4,0,0,0,15,0
21,2,62339,6,4,5,4,1,0,0,40,0
17,2,368700,7,4,11,4,1,0,0,28,0
39,2,176186,10,2,4,4,1,0,0,50,1
29,4,266855,13,5,9,4,1,0,0,40,0
44,2,48087,13,2,3,4,1,0,0,40,1
24,2,121313,10,4,13,4,1,0,0,50,0
71,4,143437,14,2,11,4,1,10605,0,40,1
51,4,160724,13,2,11,1,1,0,2415,40,1
55,2,282753,3,0,7,2,1,0,0,25,0
41,2,194636,13,2,3,4,1,0,0,60,1
23,2,153044,9,4,5,2,0,0,0,7,0
38,2,411797,11,0,0,4,0,0,0,40,0
39,2,117683,9,2,13,4,1,0,0,40,1
19,2,376540,9,4,0,4,0,0,0,30,0
49,2,72393,5,0,6,4,0,0,0,40,0
32,2,270335,13,2,0,4,1,0,0,40,1
27,2,96226,9,2,2,4,1,0,0,70,0
38,2,95336,13,2,11,4,1,0,0,50,1
33,2,258498,10,2,2,4,0,0,0,60,0
23,2,205865,13,4,3,4,1,0,0,28,0
33,3,155781,10,2,2,4,1,0,0,60,0
54,4,406468,9,2,11,2,1,0,0,40,0
29,2,177119,11,0,12,4,0,2174,0,45,0
35,4,372525,13,4,3,4,1,0,0,40,0
28,2,164170,11,2,0,1,0,0,0,40,0
37,2,183800,13,2,9,4,1,7688,0,50,1
42,4,177307,15,2,4,4,1,0,0,65,1
40,2,170108,14,2,9,4,1,0,0,40,0
47,2,341995,10,0,11,4,1,0,0,55,0
22,2,226508,13,4,3,4,0,0,0,50,0
30,2,87418,13,2,3,4,1,0,0,45,1
28,2,109165,9,2,12,4,1,0,0,40,0
63,1,28856,4,2,7,4,1,0,0,55,0
51,4,175897,5,2,2,4,1,0,0,20,0
22,2,99697,9,4,5,4,0,0,0,40,0
35,2,152375,9,4,11,4,1,0,0,45,0
46,2,171550,9,0,6,4,0,0,0,38,0
37,2,211154,10,0,6,4,1,0,0,52,0
24,2,202570,13,4,9,2,1,0,0,15,0
37,4,168496,9,0,5,4,1,0,0,10,0
53,2,68898,10,2,12,4,1,0,0,40,0
27,2,93235,9,4,11,4,1,0,0,30,0
38,2,278924,10,0,2,4,1,0,0,44,0
53,4,311020,6,2,4,4,1,0,0,60,0
34,2,175878,10,4,2,4,1,0,0,40,0
23,2,543028,9,4,11,2,1,0,0,40,0
39,2,202027,13,2,3,4,1,15024,0,45,1
43,2,158926,14,2,9,1,0,0,0,50,0
67,3,76860,9,2,3,1,1,0,0,40,1
81,4,136063,9,2,3,4,1,0,0,30,0
21,2,186648,10,4,7,4,1,0,0,20,0
23,2,257509,10,4,11,4,1,0,0,25,0
25,2,98155,10,4,13,4,1,0,0,40,0
42,2,274198,3,2,6,4,0,0,0,38,0
38,2,97083,10,2,0,2,0,0,0,40,0
32,2,262153,9,2,6,4,1,0,0,40,0
37,2,214738,9,2,6,4,1,0,0,40,0
51,2,138022,14,2,3,4,1,0,0,60,1
22,2,91842,10,4,11,4,0,0,0,42,0
33,2,373662,2,3,8,4,0,0,0,40,0
42,2,162003,9,0,6,4,1,0,0,55,0
51,1,241843,1,2,7,4,1,0,0,40,0
23,2,375871,9,2,0,4,0,0,0,40,0
37,2,186934,7,2,6,4,1,3103,0,44,1
37,2,176900,9,2,2,4,1,0,0,99,1
47,2,21906,14,4,9,4,0,0,0,25,0
41,2,132222,15,2,9,4,1,0,2415,40,1
33,2,143653,9,2,2,4,1,0,0,30,0
31,2,111567,13,4,11,4,1,0,0,40,1
31,2,78602,12,0,7,0,0,0,0,40,0
35,2,465507,9,2,6,2,1,0,0,40,0
38,3,196373,9,2,3,4,1,0,0,40,1
18,2,293227,9,4,7,4,0,0,0,45,0
20,2,241752,9,2,6,4,1,0,0,40,0
54,1,166398,10,0,3,2,0,0,0,35,0
40,2,184682,10,0,0,4,0,0,0,40,0
36,3,108293,13,2,3,4,0,0,1977,45,1
43,2,250802,10,0,2,4,1,0,0,35,0
44,4,325159,10,0,4,4,1,0,0,40,0
44,5,174675,9,2,9,4,0,0,0,40,1
43,2,227065,14,2,3,4,1,0,0,43,1
51,2,269080,4,6,7,2,0,0,0,40,0
18,2,177722,9,4,7,4,0,0,0,20,0
51,2,133461,10,2,3,4,1,0,0,40,0
41,2,239683,6,2,2,4,1,0,0,30,0
44,3,398473,10,2,11,4,1,0,0,70,1
33,1,298785,6,0,13,4,1,0,0,40,0
33,4,123424,13,2,3,4,1,0,0,40,1
42,2,176286,12,2,3,4,1,0,0,40,1
25,2,150062,10,2,9,4,1,0,0,45,0
32,2,169240,9,0,6,4,0,0,0,38,0
32,2,288273,13,2,2,4,1,0,0,70,0
36,2,526968,6,0,3,4,0,0,0,40,0
28,2,57066,9,2,13,4,1,0,0,40,0
20,2,323573,9,4,7,4,0,0,0,20,0
35,3,368825,10,2,11,4,1,0,0,60,1
55,4,189721,9,2,2,4,1,0,0,20,0
48,2,164966,13,2,3,1,1,0,0,40,1
34,2,202046,9,2,2,4,1,0,0,35,1
28,2,161538,13,4,12,4,0,0,0,35,0
67,2,105252,13,6,3,4,1,0,2392,40,1
37,2,200153,9,2,2,4,1,0,0,40,0
44,2,32185,9,4,13,4,1,0,0,70,0
25,2,178326,10,4,11,4,0,0,0,40,0
21,2,255957,10,4,3,4,0,4101,0,40,0
40,5,188693,14,2,9,4,1,0,0,35,1
78,2,182977,9,6,7,2,0,2964,0,40,0
34,2,159929,9,0,5,4,1,0,0,40,0
49,2,123207,9,4,0,4,0,0,0,44,0
22,2,284317,12,4,0,4,0,0,0,40,0
60,4,154474,9,4,4,4,1,0,0,42,0
45,1,318280,9,6,10,4,1,0,0,40,1
63,2,254907,11,0,7,4,0,0,0,20,0
41,2,349221,9,4,2,2,0,0,0,35,0
47,2,335973,9,0,0,4,0,0,0,40,0
44,2,126701,9,0,2,4,1,0,0,40,0
51,2,122159,10,6,9,4,0,3325,0,40,0
46,2,187370,13,4,11,4,1,0,1504,40,0
41,2,194636,11,2,6,4,1,0,0,40,0
50,4,124793,9,2,2,4,1,0,0,30,0
47,2,192835,9,2,0,4,1,0,0,50,1
35,2,290226,9,4,3,4,1,0,0,45,0
56,2,112840,9,2,3,4,1,0,0,55,1
45,2,89325,14,0,9,4,1,0,0,45,0
48,0,33109,13,0,3,4,1,0,0,58,1
40,2,82465,10,2,6,4,1,2580,0,40,0
39,3,329980,13,2,3,4,1,15024,0,50,1
20,2,148294,10,4,7,4,1,0,0,40,0
50,2,168212,16,2,9,4,1,0,1902,65,1
38,5,343642,9,2,9,4,0,0,0,40,1
23,1,115244,13,4,9,4,0,0,0,60,0
31,2,162572,9,4,7,4,1,0,0,16,0
58,2,356067,13,2,0,4,1,0,0,40,0
66,2,271567,9,5,6,2,1,0,0,40,0
39,3,180804,9,2,3,4,1,0,0,40,1
54,4,123011,9,2,2,4,1,15024,0,52,1
26,2,109186,10,2,11,4,1,0,0,50,0
51,2,220537,9,0,6,4,0,0,0,40,0
34,2,124827,11,4,13,4,1,0,0,40,0
50,2,767403,9,2,6,4,1,3103,0,40,1
42,2,118494,10,2,9,4,1,0,0,44,1
38,2,173208,14,2,9,4,1,0,0,25,0
48,2,107373,4,2,5,4,1,0,0,40,0
33,2,26973,11,2,12,4,0,0,0,40,1
51,2,191965,9,6,7,4,0,0,0,32,0
22,2,122346,9,0,2,4,1,0,0,40,0
41,2,198316,10,4,2,4,1,0,0,50,0
48,1,123075,14,2,9,4,1,0,0,35,1
42,2,209370,9,5,11,4,0,0,0,30,0
34,2,33117,10,2,7,4,1,0,0,40,0
23,2,129042,9,4,6,2,0,0,0,40,0
56,2,169133,9,2,7,4,1,0,0,50,0
30,2,201624,13,4,9,2,1,0,0,45,0
45,2,368561,9,2,3,4,1,0,0,55,1
48,2,207848,6,2,0,4,0,0,0,40,0
48,3,138370,14,3,11,1,1,0,0,50,0
31,2,93106,11,4,0,4,0,0,0,40,0
20,5,223515,12,4,7,4,1,0,1719,20,0
27,2,389713,10,4,11,4,1,0,0,40,0
32,2,206365,9,4,7,2,0,0,0,40,0
66,3,150726,5,2,3,4,1,1409,0,1,0
37,2,123785,9,4,7,4,1,0,0,75,0
34,2,289984,9,0,8,2,0,0,0,30,0
90,2,137018,9,4,7,4,0,0,0,40,0
23,2,137994,10,4,6,2,0,0,0,40,0
43,2,341204,10,0,0,4,0,0,0,40,0
44,2,167005,13,2,3,4,1,7688,0,60,1
24,2,34446,10,4,12,4,0,0,0,37,0
28,2,187160,15,0,9,4,1,0,0,55,0
23,2,217961,10,2,7,4,1,0,0,40,0
20,2,74631,10,4,11,4,0,0,0,50,0
36,2,156667,13,2,9,4,1,0,1902,50,1
61,2,125155,9,2,6,4,1,0,0,40,0
53,4,263925,13,2,11,4,1,0,0,40,1
30,2,296453,13,2,0,4,1,7298,0,40,1
52,4,44728,10,2,11,4,1,0,0,55,1
38,2,193026,10,0,2,4,1,0,0,40,0
32,2,87643,13,2,11,4,1,0,0,40,0
30,4,106742,8,2,13,4,1,0,0,75,0
41,2,302122,11,0,2,4,0,0,0,40,0
49,1,193960,14,2,9,4,1,0,1902,40,1
45,2,185385,9,2,2,4,1,0,0,47,1
43,4,277647,9,2,3,4,1,0,0,35,0
61,2,128848,9,2,6,4,1,3471,0,40,0
54,2,377701,9,2,7,4,1,0,0,32,0
34,2,157886,12,5,7,4,0,0,0,40,0
49,2,175958,10,2,11,4,1,0,0,80,1
38,2,223004,10,4,7,4,1,0,0,40,0
35,2,199352,15,2,9,4,1,0,1977,80,1
36,2,29984,8,2,13,4,1,0,0,40,0
30,2,181651,13,2,3,4,1,0,0,50,0
36,2,117312,12,0,12,4,0,0,0,60,0
22,1,34029,13,4,9,4,0,0,0,20,0
38,2,132879,9,2,2,4,1,0,1902,40,1
37,2,215310,9,2,2,4,1,0,0,50,1
48,5,55863,16,2,9,4,0,0,1902,46,1
17,2,220384,7,4,0,4,1,0,0,15,0
19,4,36012,10,4,2,4,1,0,0,20,0
27,2,137645,13,4,11,2,0,0,1590,40,0
22,2,191342,13,4,11,1,1,0,0,50,0
49,2,31339,9,2,2,4,1,0,0,40,0
43,5,227910,11,2,9,4,0,0,0,40,1
43,2,173728,13,5,9,4,0,0,0,40,0
19,1,167816,9,0,3,4,0,0,0,35,0
58,4,81642,9,2,4,4,1,0,0,60,0
41,1,195258,10,2,10,4,1,0,0,40,1
31,2,232475,10,2,0,4,1,0,0,40,0
30,2,241259,11,2,13,4,1,0,0,40,0
32,2,118161,9,2,10,4,1,0,0,40,0
29,2,201954,13,4,3,4,1,0,0,35,0
42,2,150533,10,2,3,4,1,7298,0,52,1
38,2,412296,9,0,2,4,1,0,0,28,0
41,0,133060,12,2,9,4,1,0,0,40,1
44,4,120539,13,4,11,4,1,0,0,50,1
31,2,196025,16,3,9,1,1,0,0,60,0
34,2,107793,9,0,2,4,1,0,0,40,0
21,2,163870,10,4,0,4,1,0,0,40,0
22,4,361280,13,4,9,1,1,0,0,20,0
62,2,92178,6,2,6,4,1,0,0,40,0
29,3,260729,9,2,11,4,0,0,1977,25,1
43,2,182254,10,0,9,4,0,0,0,40,0
45,3,149865,13,2,6,4,1,0,0,60,1
39,3,218184,5,2,3,4,1,0,1651,40,0
41,2,118619,13,2,3,2,1,0,0,50,0
34,4,196791,12,2,9,4,0,0,0,25,1
34,1,167999,9,0,0,4,0,0,0,33,0
31,2,51259,13,4,9,4,1,0,0,47,0
29,2,131088,9,4,5,4,1,0,0,25,0
41,2,118212,13,2,2,4,1,3103,0,40,1
41,2,293791,11,2,13,4,1,0,0,55,0
35,3,289430,14,2,11,4,1,0,0,45,1
33,2,35378,13,2,11,4,0,0,0,45,1
37,5,60227,13,4,0,4,1,0,0,38,0
69,2,168139,9,2,11,4,0,0,0,40,0
34,2,290763,9,0,5,4,0,0,0,40,0
60,3,226355,11,2,6,4,1,0,2415,70,1
36,2,51100,10,2,2,4,1,0,0,40,0
41,2,227644,9,2,13,4,1,0,0,50,0
58,1,205267,13,2,9,4,0,0,0,40,1
53,2,288020,13,2,9,1,1,0,0,40,0
29,2,140863,10,2,12,4,1,0,0,40,0
45,0,170915,9,0,12,4,0,4865,0,40,0
34,5,50178,10,2,3,4,1,0,0,38,0
36,2,112497,13,2,12,4,1,0,0,40,0
48,2,95244,10,0,7,2,0,0,0,35,0
20,2,117606,11,4,0,4,0,0,0,40,0
35,2,89508,9,2,13,4,1,0,0,50,1
63,0,124244,9,6,5,2,1,0,0,40,0
41,4,154374,10,0,7,4,1,0,0,45,0
28,2,294936,13,2,9,4,1,0,0,45,0
30,2,347132,10,4,6,2,0,0,0,40,0
31,2,316672,9,4,7,4,0,0,0,40,0
37,2,189382,11,4,0,4,0,0,0,38,0
31,2,184307,10,2,3,4,1,0,0,50,1
46,4,246212,14,2,3,4,1,0,0,45,1
35,0,250504,9,2,0,2,1,0,0,60,1
27,2,138705,9,2,2,4,1,0,0,53,0
41,2,328447,2,2,2,4,1,0,0,35,0
19,2,194608,10,4,7,4,0,0,0,20,0
20,2,230891,10,4,11,4,1,0,0,45,0
59,0,212448,9,6,11,4,0,0,0,40,0
40,2,214010,13,4,7,4,1,0,0,37,0
56,4,200235,10,2,11,4,1,0,0,60,0
33,2,354573,14,2,9,4,1,15024,0,44,1
30,3,205733,10,4,3,4,0,0,0,60,0
46,2,185041,9,2,6,4,1,0,0,50,0
61,3,84409,9,2,3,4,1,0,0,35,1
50,3,293196,9,2,3,4,1,7298,0,40,1
25,2,241626,9,4,7,4,1,0,0,30,0
40,2,520586,10,0,0,4,0,0,0,39,0
51,2,302847,9,2,2,4,1,0,0,54,0
43,5,165309,9,2,10,4,1,0,0,40,0
34,2,117529,10,2,4,4,1,0,0,54,0
46,2,106092,9,2,3,4,1,0,0,45,1
28,5,445824,14,2,9,4,0,0,0,50,1
26,2,227332,13,4,13,1,1,0,0,40,0
20,2,275691,9,4,5,4,1,0,0,28,0
44,2,193459,11,2,2,4,1,3411,0,40,0
51,2,284329,9,6,13,4,1,0,0,40,0
33,2,114691,13,2,11,4,1,0,0,60,1
54,2,96062,12,2,12,4,1,0,0,40,1
50,2,133963,13,2,9,4,0,0,1977,40,1
33,2,178506,9,0,0,2,0,0,0,40,0
65,2,350498,13,2,0,4,1,10605,0,20,1
88,4,206291,15,2,9,4,1,0,0,40,0
40,2,182302,9,0,13,4,1,0,0,40,0
51,2,241346,9,0,0,4,0,0,0,43,0
50,2,157043,7,0,7,2,0,0,0,40,0
25,2,404616,14,2,4,4,1,0,0,99,1
20,2,411862,11,4,7,4,1,0,0,30,0
47,2,183013,9,2,7,4,1,0,0,40,0
22,2,188544,11,4,0,4,0,0,0,30,0
50,5,356619,9,2,9,4,1,0,0,48,1
47,2,45857,9,4,0,4,0,0,0,40,0
24,1,289886,7,4,7,1,1,0,0,45,0
40,2,216237,13,0,3,4,0,0,0,45,1
